[2026-06-17 22:31:02,915] [INFO] [ai_detector.logging.logger] - Logginng initialized. Logs will be Saved to: logs/2026_06_17_22_%NM_02.log
[2026-06-17 22:49:12,510] [INFO] [ai_detector.logging.logger] -   Predicting with model_3...
[2026-06-17 22:49:12,578] [INFO] [ai_detector.logging.logger] -   Predicting with model_4...
[2026-06-17 22:49:12,662] [INFO] [ai_detector.logging.logger] - ✓ Processing complete in 0.24s
[2026-06-17 22:49:21,781] [INFO] [ai_detector.logging.logger] - Processing image: WhatsApp Image 2026-06-17 at 10.46.36 PM.jpeg
[2026-06-17 22:49:21,781] [INFO] [ai_detector.logging.logger] -   Predicting with model_1...
[2026-06-17 22:49:21,806] [INFO] [ai_detector.logging.logger] -   Predicting with model_2...
[2026-06-17 22:49:21,834] [INFO] [ai_detector.logging.logger] -   Predicting with model_3...
[2026-06-17 22:49:21,894] [INFO] [ai_detector.logging.logger] -   Predicting with model_4...
[2026-06-17 22:49:21,966] [INFO] [ai_detector.logging.logger] - ✓ Processing complete in 0.19s
[2026-06-17 22:49:30,118] [INFO] [ai_detector.logging.logger] - Processing image: WhatsApp Image 2026-06-17 at 10.46.35 PM (2).jpeg
[2026-06-17 22:49:30,118] [INFO] [ai_detector.logging.logger] -   Predicting with model_1...
[2026-06-17 22:49:30,461] [INFO] [ai_detector.logging.logger] -   Predicting with model_2...
[2026-06-17 22:49:30,614] [INFO] [ai_detector.logging.logger] -   Predicting with model_3...
[2026-06-17 22:49:30,795] [INFO] [ai_detector.logging.logger] -   Predicting with model_4...
[2026-06-17 22:49:30,998] [INFO] [ai_detector.logging.logger] - ✓ Processing complete in 0.88s
[2026-06-17 22:49:38,171] [INFO] [ai_detector.logging.logger] - Processing image: WhatsApp Image 2026-06-17 at 10.46.35 PM (1).jpeg
[2026-06-17 22:49:38,171] [INFO] [ai_detector.logging.logger] -   Predicting with model_1...
[2026-06-17 22:49:38,484] [INFO] [ai_detector.logging.logger] -   Predicting with model_2...
[2026-06-17 22:49:38,634] [INFO] [ai_detector.logging.logger] -   Predicting with model_3...
[2026-06-17 22:49:38,812] [INFO] [ai_detector.logging.logger] -   Predicting with model_4...
[2026-06-17 22:49:39,002] [INFO] [ai_detector.logging.logger] - ✓ Processing complete in 0.83s
[2026-06-17 22:49:48,304] [INFO] [ai_detector.logging.logger] - Processing image: WhatsApp Image 2026-06-17 at 10.46.35 PM.jpeg
[2026-06-17 22:49:48,304] [INFO] [ai_detector.logging.logger] -   Predicting with model_1...
[2026-06-17 22:49:48,386] [INFO] [ai_detector.logging.logger] -   Predicting with model_2...
[2026-06-17 22:49:48,434] [INFO] [ai_detector.logging.logger] -   Predicting with model_3...
[2026-06-17 22:49:48,513] [INFO] [ai_detector.logging.logger] -   Predicting with model_4...
[2026-06-17 22:49:48,613] [INFO] [ai_detector.logging.logger] - ✓ Processing complete in 0.31s
[2026-06-17 23:04:30,361] [INFO] [ai_detector.logging.logger] - Shutting down FastAPI application...
